NOMBRE;TIPOS COLONIAS ID;CODIGOS POSTALES MUNICIPIOS ID
AGUASCALIENTES CENTRO;1;1
SAN CAYETANO;2;2
COLINAS DEL RIO;2;2
OLIVARES SANTANA;1;2
LAS BRISAS;2;2
RAMON ROMO FRANCO;2;2
COLINAS DE SAN IGNACIO;2;3
LA FUNDICIÓN;2;3
FUNDICIÓN II;2;3
LOS SAUCES;2;3
LÍNEA DE FUEGO;1;4
BUENOS AIRES;1;5
CIRCUNVALACIÓN NORTE;2;5
LAS ARBOLEDAS;2;5
VILLAS DE SAN FRANCISCO;2;5
VILLAS DE LA UNIVERSIDAD;2;6
EL SOL;2;7
GREMIAL;1;7
INDUSTRIAL;1;7
ALTAVISTA;1;8
CURTIDORES;1;8
LA CONCORDIA;2;8
MIRAVALLE;1;8
PANORAMA;2;8
RESIDENCIAL GUADALUPE;2;8
COLINAS DEL PONIENTE;2;9
BUGAMBILIAS;3;10
DEL CARMEN;1;10
LA FE;1;10
MÉXICO;1;10
PRIMAVERA;1;10
SAN PABLO;1;10
GUADALUPE;1;11
HELIODORO GARCIA;1;11
GÓMEZ;2;12
MODERNO;2;12
VALLE DEL RIO SAN PEDRO;2;13
GUADALUPE POSADA;4;14
SAN MARCOS;1;14
SAN MARCOS;5;14
SAN MARCOS;2;15
MODELO;2;16
RESIDENCIAL DEL VALLE I;2;16
RESIDENCIAL DEL VALLE II;2;17
LA HERRADURA;2;18
CLUB CAMPESTRE;2;18
JARDINES DEL CAMPESTRE;3;18
LOS VERGELES;2;18
CIUDAD UNIVERSITARIA;6;18
RANCHO SAN ANTONIO;3;18
VILLAS DE MONTENEGRO;2;19
LAS CAVAS;2;19
LA ENRAMADA;2;19
TALAMANTES PONCE;1;19
GRANJAS DEL CAMPESTRE;2;19
PUERTO LAS HADAS;3;19
VALLE DEL CAMPESTRE;2;19
TROJES DE ORIENTE;2;20
VALLE DE LAS TROJES;2;20
VILLAS DE SAN NICOLÁS;2;20
SAN TELMO;2;20
LA PALOMA;3;20
BARRIO DE SANTIAGO;2;20
VILLA DE LAS TROJES;2;20
VALLE DE SANTA TERESA;2;20
LA TROJE;2;21
TROJES DE ALONSO;1;21
SAN TELMO RESIDENCIAL;2;21
SANTA FE;3;21
AGUASCALIENTES 2000;2;22
LAS TROJES;3;23
MISIÓN DEL CAMPANARIO;2;23
TROJES DE CRISTAL;2;23
TROJES DEL SOL;3;23
RESIDENCIAL SANTA CLARA;2;23
MISIÓN DE SANTIAGO;2;23
ANDORA RESIDENCIAL;3;23
CADAQUÉS RESIDENCIAL;3;23
VALLE DEL CAMPANARIO;2;23
LAS MISIONES;2;23
LOS JARALES;3;23
CERRADA EL MOLINO;3;23
VALLE REAL;2;23
TERZETTO;3;23
CERRADA DE LA MISIÓN;2;23
CERRADA DEL VALLE;2;23
CERRADA DE LA MEZQUITERA;2;23
LOMAS DEL CAMPESTRE 2A SECCIÓN;2;24
VILLAS DEL CAMPESTRE;2;24
LOS CALICANTOS;2;24
JARDINES DE LA CONCEPCIÓN;2;25
LOS BOSQUES;2;25
RINCONADA LOS BOSQUES;3;25
LA PERLA NORTE;3;26
ARROYO EL MOLINO;2;26
GALERÍAS;7;27
RESIDENCIAL ALTARIA;2;27
CONSTITUCIÓN;2;28
LIBERTAD;2;28
POZO BRAVO NORTE;2;28
SOBERANA CONVENCIÓN REVOLUCIONARIA;2;28
VILLA MONTAÑA;2;28
VILLAS DE DON ANTONIO;2;28
LOS ÁNGELES;2;28
CAPITTALA;2;28
RECINTO DE LA MACARENA;2;28
LA SOLEDAD;8;28
LOS NARANJOS;2;28
VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN SECTOR GUADALUPE;2;28
VILLA TERESA;2;28
CARTAGENA 1947;2;28
VILLAS DE LA CONVENCIÓN;2;28
LOMAS DE LA ASUNCIÓN;2;28
VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN SECTOR ENCINO;2;28
VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN SECTOR ALAMEDA;2;28
SAN JOSÉ DE POZO BRAVO;2;28
VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN SECTOR SAN MARCOS;2;28
VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN SECTOR ESTACIÓN;2;28
LAS PLAZAS;3;28
EL ROSEDAL;2;28
NATURA;2;28
MONTEBELLO DELLA STANZA;2;28
VILLA NOTRE DAME;3;28
PRIVADA GUADALUPE;3;28
RINCONADA POZO BRAVO;2;28
POZO BRAVO SUR;2;28
VILLA LOMA DORADA;2;28
JARDINES DE MONTEBELLO;2;28
VILLAS DEL RÍO;2;28
EL PUERTECITO;2;28
RINCONADA DEL PUERTECITO;2;28
BOSQUES DEL PRADO NORTE;2;29
SARTENEJO;8;30
LOMAS DEL CAMPESTRE 1A SECCIÓN;2;31
BOSQUES DEL PRADO SUR;2;32
EL ROBLE;2;32
FÁTIMA;1;32
INDEPENDENCIA DE MÉXICO;2;32
NUEVA RINCONADA;2;32
PRIMO VERDAD;1;32
SAN JOSÉ DEL ARENAL;1;32
UNIDAD GANADERA;1;32
SAN XAVIER;3;32
RESIDENCIAL DEL REAL;2;32
PUERTA NAVARRA;3;32
RESIDENCIAL CAMPESTRE CLUB DE GOLF;3;32
PALMA REAL;2;32
MURALIA;2;32
AGROPECUARIO;7;33
CENTRO DISTRIBUIDOR DE BÁSICOS;7;33
LA RINCONADA;2;34
EL PLATEADO;2;35
RESIDENCIAL PULGAS PANDAS NORTE;3;36
RESIDENCIAL PULGAS PANDAS SUR;3;36
VILLAS DEL VERGEL;3;36
CERRADA SAN MIGUEL;2;36
LAS HADAS;2;37
MORELOS;1;37
ANDREA;3;37
LOS ARCOS;2;38
INDUSTRIAL;2;39
BUENAVISTA;1;40
C.T.M.;2;40
LA ESTRELLA;2;40
MACIAS ARELLANO;1;40
TRENTO;3;40
NUEVA ANDALUCIA COTO RESIDENCIAL;3;40
LOMAS DEL COBANO;1;40
LA HIGUERILLA;1;41
PARRAS;2;41
EL COBANO;2;42
HACIENDA EL COBANO;2;42
TROJES DEL COBANO;2;42
VILLAS DEL COBANO;2;42
ALIANZA FERROCARRILERA;2;43
BOSQUES DEL PRADO ORIENTE;2;43
FRANCISCO GUEL JIMENEZ;1;44
LAS VIÑAS INFONAVIT;4;44
SANTA ANITA 4A SECCIÓN;1;45
SANTA ANITA;2;46
SANTA ANITA 2A SECCIÓN;2;46
EL MAGUEY;2;47
LAS CUMBRES;3;47
LIC BENITO JUÁREZ;4;47
NAZARIO ORTIZ GARZA;2;47
RODOLFO LANDEROS GALLEGOS;2;47
S.T.E.M.A.;2;47
ZONA MILITAR;1;47
VILLA BONITA;2;47
LIC BENITO PALOMINO DENA;2;48
ANEXO BENITO PALOMINO DENA (CUMBRES II);2;48
LA FLORIDA L;2;48
LA FLORIDA LL;2;48
CLAUSTROS LOMA DORADA;2;48
CUMBRES III;1;48
LOMAS DE BELLAVISTA;2;49
LOMAS DE LAS FUENTES;2;49
COLINAS DE ORIENTE;2;49
VISTA DE LAS CUMBRES;2;49
LOS LAURELES;2;49
MIRADOR DE LAS CULTURAS;2;49
EL ROCÍO;9;49
VILLAS DE LA LOMA;2;49
LOS PERICOS;1;49
PASEOS DEL SOL;2;49
MIRADORES DE SANTA ELENA;2;49
VILLAS DE LAS FUENTES;2;49
LA HOJARASCA;3;50
EJIDO LAS CUMBRES;2;50
J REFUGIO ESPARZA REYES;1;50
RINCONADAS LAS CUMBRES;2;50
LOMAS DE ORIENTE;2;50
C.N.O.P. ORIENTE;2;51
PENSADORES MEXICANOS;2;52
PINTORES MEXICANOS;2;52
PROGRESO;1;52
SANTA REGINA;2;52
CERRO ALTO;2;52
SANTA MARGARITA;2;52
LAS CUMBRES;2;52
LUIS ORTEGA DOUGLAS;2;52
DEL TRABAJO;1;53
FERRONALES;1;53
LUIS GÓMEZ ZEPEDA (FERRONALES);2;53
LOMAS DE SANTA ANITA;1;53
ALAMEDA;2;53
RINCONADA DE LA ALAMEDA;3;53
BOSQUES DE LA ALAMEDA;3;53
NUEVA ALAMEDA;2;53
HÉROES;1;54
LA HACIENDA;3;54
LA MANCHA;3;54
OJOCALIENTE;2;55
OJOCALIENTE INEGI;4;55
SOLIDARIDAD 1A SECCIÓN;2;55
SOL NACIENTE;2;55
VILLA DE LAS NORIAS;2;55
CAMINO REAL;2;55
RIBERA DEL SOL;2;55
AMBROSÍA;2;55
JOSÉ GUADALUPE PERALTA GÁMEZ;2;55
HACIENDAS DE AGUASCALIENTES;2;55
VILLERÍAS;2;55
VISTAS DE ORIENTE;2;55
REAL DE HACIENDAS;2;55
VALLE DE LOS CACTUS;2;55
COLINAS DE SAN PATRICIO;2;55
BALCONES DE ORIENTE;2;55
TERRA NOVA;2;55
JOSÉ GUADALUPE POSADA;2;55
EL ROCÍO;1;55
VALLE DEL BICENTENARIO;2;55
PASEO DE LOS CACTUS;2;55
BALCONES DEL VALLE;2;55
REAL DEL SOL;2;55
EX HACIENDA OJOCALIENTE;1;56
EJIDO OJOCALIENTE;2;56
MISIÓN ALAMEDA;3;56
EL RIEGO;1;57
FIDEL VELÁZQUEZ;4;57
MUNICIPIO LIBRE;2;57
BELLAVISTA;3;58
LOMA BONITA;2;58
NUEVA CASTILLA;3;58
XENIA RESIDENCIAL;3;58
VERGEL DE LA CANTERA;2;58
VILLAS DE LA CANTERA;2;58
LIC MANUEL GÓMEZ MORIN;2;58
RESIDENCIAL SAN NICOLÁS;2;58
VILLAS DEL MEDITERRÁNEO;2;58
EX HACIENDA LA CANTERA;2;58
JOSÉ VASCONCELOS CALDERÓN;2;58
PORTA CANTERAS;2;58
VETERANOS DE LA REVOLUCIÓN;1;58
FUENTES DEL LAGO;3;58
EL QUELITE;2;58
OLINDA;2;58
EDUCACIÓN ÁLAMOS;2;59
NUEVA ESPAÑA;1;59
LIC. JOSÉ LÓPEZ PORTILLO;2;60
LA BARRANQUILLA;1;60
BARANDALES DE SAN JOSÉ;1;60
CANTERAS DE SAN JAVIER;2;61
CAPITAL CITY;7;61
RINCONADA SAN JOSÉ;2;61
CANTERAS DE SAN JOSÉ;2;62
CIRCUNVALACIÓN PONIENTE;2;63
ESPAÑA;2;63
LA BARRANCA DE GUADALUPE;1;63
PIRULES INFONAVIT;1;63
JARDINES DE LOS PIRULES;2;64
RESIDENCIAL LOS PIRULES;2;65
CANTERAS DE SANTA IMELDA;2;66
FRANCISCO VILLA;1;66
JARDINES DEL LAGO;2;66
TAHONA RESIDENCIAL;2;66
SAN MARTIN DE LA CANTERA;1;66
CANTERAS DE SAN AGUSTIN;3;66
SANTA IMELDA;3;66
LOS EUCALIPTOS 2A. SECCIÓN;3;66
LOS EUCALIPTOS;3;66
SAN AGUSTÍN;8;66
EL EDÉN;1;67
PARQUE INDUSTRIAL EL VERGEL;2;67
MISIÓN JUAN PABLO II;3;67
LAS FLORES;1;68
VIVIENDA POPULAR;4;68
LAS TORRES;2;69
LAS AMÉRICAS;2;70
OBRAJE;1;70
SANTA ELENA;2;70
AGRICULTURA;1;71
EL DORADO 1A SECCIÓN;2;72
EL DORADO 2A SECCIÓN;2;72
VALLE DORADO;2;72
VILLA JARDÍN;2;72
JARDINES DE SANTA ELENA;1;73
HERMANOS CARREÓN;2;74
MONTEBELLO;2;74
SANTA ELENA 2A SECCIÓN;1;75
LA FUENTE;2;76
EL LAUREL;1;77
LA LUNA;2;77
LA SALUD;5;77
LOS VIRREYES;3;77
EL LLANITO;1;77
RESIDENCIAL EL ENCINO;2;77
TRIANA;2;77
RESIDENCIAL COSÍO;2;77
TRIANA;3;77
EL ENCINO;5;77
SAN FERNANDO INFONAVIT;4;78
JARDINES DE TRIANA;2;79
GÁMEZ;2;80
JESÚS GÓMEZ PORTUGAL;2;81
HÉROES DE AGUASCALIENTES;2;81
JARDINES DE LA CRUZ;2;81
LA HUERTA;1;81
SAN LUIS;1;81
VILLAS DE KRISTAL;3;81
BONA GENS;2;82
INFONAVIT LOS VOLCANES;4;82
FOVISSSTE OJOCALIENTE I;4;83
OJOCALIENTE FOVISSSTE II;3;83
OJOCALIENTE LAS TORRES;2;83
RINCONADA DE LA CRUZ;2;83
VILLAS DE OJOCALIENTE;2;83
PARQUE Y PRESA DEL CEDAZO;6;83
LÁZARO CÁRDENAS;4;84
LA ESTACIÓN;5;85
LA PURÍSIMA;5;85
IV CENTENARIO;4;86
JESÚS TERÁN PEREDO;2;86
VIVIENDA MILITAR;2;86
OJO DE AGUA;1;86
SIDUSA;1;86
RINCONADA EL CEDAZO;3;86
AGUA CLARA;2;87
BALCONES DE OJOCALIENTE;2;87
CIELO CLARO;2;87
LOMAS DEL CHAPULÍN;2;87
OJO DE AGUA DE PALMITAS;1;87
SALTO DE OJOCALIENTE;2;87
SOLIDARIDAD 2A SECCIÓN;2;87
SOLIDARIDAD 3A SECCIÓN;2;87
TIERRA BUENA;2;87
RINCONADA SAN ANTONIO I;2;87
CIMA DEL CHAPULÍN;2;87
COBANO DE PALMITAS;2;87
SAN JORGE;2;87
LA LOMITA;2;87
VILLA LAS PALMAS;2;87
BAJÍO DE LAS PALMAS;2;87
LOMAS DEL GACHUPÍN;2;87
EL CEDAZO;2;87
SAN ÁNGEL;2;87
VILLA TAURINA;2;87
MORELOS INFONAVIT;4;88
VISTA DEL SOL 2A SECCIÓN;2;88
VISTA DEL SOL 3A SECCIÓN;2;88
OJO DE AGUA INFONAVIT;4;89
JARDINES DEL SOL;2;90
LA CRUZ;1;90
MISIÓN DE SANTA FE;1;90
VISTA DEL SOL 1A SECCIÓN;2;90
S.T.E.M.A.;3;91
JARDINES DE LA CONVENCIÓN;1;91
OJO DE AGUA FOVISSSTE 1A SECCIÓN;4;91
LIC PRIMO VERDAD INEGI;3;91
FUENTES DE LA ASUNCIÓN;2;92
JARDINES DE LA LUZ;1;93
MESONERO;2;94
BULEVAR;2;94
EL CAMINERO;2;94
JARDINES DE AGUASCALIENTES;2;94
JARDINES DE LA ASUNCIÓN;1;94
LAS CANOAS;1;94
LINDAVISTA;2;94
MÉXICO;2;94
LOS CEDROS;2;94
JARDINES DE LAS BUGAMBILIAS;1;95
JARDINES DEL PARQUE;2;95
JARDINES DE ALEJANDRÍA;3;95
PIRÁMIDES;2;96
RESIDENCIAL DEL PARQUE;2;96
RINCONADA DEL PARQUE;3;96
JARDINES DE LAS FUENTES;2;97
CASASOLIDA;2;98
CENTRAL DE ABASTOS;7;98
JARDINES DEL SUR;1;98
MARTINEZ DOMINGUEZ;1;98
PRADOS DE VILLASUNCIÓN;2;98
PRADOS DEL SUR;2;98
SAN FRANCISCO DEL ARENAL;1;98
SAN PEDRO;1;98
TORRES DE SAN FRANCISCO;2;98
TROJES DEL SUR;2;98
AUSTRALIS;3;98
CONJUNTO SAN FRANCISCO;2;98
PARQUE INDUSTRIAL SIGLO XXI;10;99
PARQUE INDUSTRIAL SIGLO XXI (AMPLIACIÓN);10;99
LA ESTANCIA;2;100
INFONAVIT POTREROS DEL OESTE;4;100
VILLAS DE SANTA ROSA;2;100
VILLAS DEL OESTE;2;100
VISTAS DEL SUR;2;100
RINCONADA DEL SUR;2;100
VILLAS DEL ENCINO;2;100
LA CASITA;2;100
VERSALLES 1A SECCIÓN;2;101
VERSALLES 2A SECCIÓN;2;101
BOSQUE REAL;3;102
RANCHO SANTA MÓNICA;2;102
VICENTE GUERRERO;1;102
VILLAS DEL PILAR 1A SECCIÓN;2;102
BARLOVENTO;3;102
ABADÍA;3;102
MANGATA;3;102
VILLAS SAN ANTONIO;2;102
VILLA CAPRI;2;102
PROVIDENCIA;3;102
RINCONADA SANTA MÓNICA;2;102
PASEOS DE SANTA MÓNICA;3;102
INSURGENTES;2;103
BULEVARES 1A. SECCIÓN;2;104
BULEVARES 2A. SECCIÓN;2;104
PILAR BLANCO INFONAVIT;4;105
CIUDAD INDUSTRIAL;2;106
PLAZA VESTIR;7;106
VISTA ALEGRE;2;106
PARQUE INDUSTRIAL ALTEC;2;106
CENTRO SCT AGUASCALIENTES;6;107
RÚSTICOS CALPULLI;2;108
RESERVA SAN MATÍAS;3;108
VILLAS DE BONATERRA;3;108
SAN FRANCISCO DE LOS ARTEAGA;2;108
RESIDENCIAL SAN JAVIER;2;108
VILLA SUR;2;108
CASA BLANCA;2;109
JARDINES DE CASABLANCA;2;109
JARDINES DE CASANUEVA;2;109
EMILIANO ZAPATA;2;110
MORELOS I;2;110
MORELOS 2A SECCIÓN;2;110
SOLIDARIDAD 4A SECCIÓN;2;110
RESIDENCIAL HACIENDA SAN MARTÍN;2;110
VIÑEDOS DEL SUR;2;110
RESERVA VILLA SUR;2;110
VILLAS DE AJEDREZ;1;110
LOMAS DE VISTABELLA;2;110
SAN SEBASTIÁN;2;110
LOMAS DEL SUR;2;110
LOMAS DE NUEVA YORK;1;110
LAURELES DEL SUR;2;110
LOMAS DEL MIRADOR;2;110
MISIÓN DE SANTA LUCÍA;2;110
LOMAS DE VISTABELLA 2A. SECCIÓN;2;110
LOTES DE ARELLANO;2;110
CONDOMINIO LA TERRAZA;2;110
VALLE DEL CEDAZO;2;110
PASEOS DE SAN ANTONIO;2;110
HACIENDA SAN MARCOS;3;110
LOMAS DEL AJEDREZ;2;111
MUJERES ILUSTRES;1;111
PERIODISTAS;2;111
VILLA DEL CHAPULÍN;2;111
LOS DOLORES;11;111
FUNDADORES;2;111
LOMAS DE SAN JORGE;2;111
REENCUENTRO;2;111
VILLALTA;2;111
LUNARIA;2;111
PANAMERICANO;1;112
SAN FRANCISCO DE LOS ROMOS CENTRO;1;112
EL TIRÓN (EL PROGRESO);1;113
HIDALGO;2;113
LA AURORA;11;113
LA GUADALUPANA;11;113
LA PERLA;11;113
LOS CEDROS;1;113
MARÍA;11;113
REVOLUCIÓN;2;113
SAN FRANCISCO;11;113
SAN JOSÉ BUENAVISTA;1;113
CERRADA SAN FRANCISCO;2;113
FRACCIÓN DE LA TRINIDAD II;1;114
LA ESCONDIDA (EL SALERO);1;114
MONSERRAT;11;114
SAN JOSÉ DEL BARRANCO;1;114
SAN JUAN;11;114
28 DE ABRIL;1;114
SANTA BÁRBARA;2;114
EL CARDONAL;2;114
SANTA FE;2;114
EL BARRANCO;1;115
EL GIGANTE;1;115
EL REFUGIO;11;115
SANTA ELENA (ELENA);11;115
LA GLORIA;8;115
LA PAZ;9;115
LA PROVIDENCIA;1;115
LA TRINIDAD;1;115
LA UNIÓN;1;115
LAS CARMELITAS;1;115
LOS LIRIOS;2;115
SOCIEDAD PLAN DE LOS SABINOS;1;115
SAN ÁNGEL;1;115
SAN PEDRO VICTORIA DE ARRIBA;1;115
SANTA ANITA;1;115
ZACATENCO;11;115
LOS CORRALES (LOS CORRALES BLANCOS);8;116
EL CHAMIZAL;8;116
MARY;11;116
VILLA DE GUADALUPE;8;116
SAN PABLO;8;116
LOS NEGRITOS;9;117
COYOTES;1;117
VIÑEDOS VALLE REDONDO;9;117
LA LOMA DE LOS NEGRITOS;12;117
VIÑEDOS SAN FELIPE;1;117
CUAUHTÉMOC (LAS PALOMAS);13;118
HACIENDA NUEVA;9;118
EL CARIÑÁN;11;119
SANTA CRUZ DE LA PRESA;9;120
LOMAS DEL PICACHO;2;120
CERESO (PARA VARONES Y MUJERES);14;121
ESTACIÓN CAÑADA HONDA;1;122
GENERAL JOSÉ MARÍA MORELOS Y PAVÓN (CAÑADA HONDA);12;122
LAS CAÑADAS;2;122
SANTA MARÍA DE GALLARDO;13;123
JALTOMATE;13;124
LORETTA;3;125
PARQUE INDUSTRIAL TECNOPOLO 2 (PITP2);15;125
LA AURORA;3;125
BOSQUE SERENO;3;125
CAVALIA;3;125
QUINTA LOS OLIVOS;2;125
MISIÓN DE SAN JERÓNIMO;2;125
PRIVADA LOS OLIVOS;2;125
RESIDENCIAL PUNTA DEL CIELO;2;125
PORTÓN SAN IGNACIO;2;125
VALLE DE SAN IGNACIO (EL FILSO);1;125
SAN IGNACIO;13;125
LA TRINIDAD;2;125
TAMARINDOS;2;125
XARAMÁ ENTORNO RESIDENCIAL;2;125
PUESTA DEL SOL;2;125
LA SOLEDAD;2;125
LA RIOJA;2;125
RINCONADA DE SAN IGNACIO;3;125
EX-HACIENDA DE SAN IGNACIO;9;125
LA PERLA;1;125
SAN IGNACIO II;1;125
SAN IGNACIO III;1;125
LOS FRESNOS;3;126
TERRANZA;3;126
POCITOS;1;126
PARQUE INDUSTRIAL TECNOPOLO POCITOS;15;126
PRIVANZA ANDALUZ;3;127
RESIDENCIAL LAS QUINTAS;2;127
LA QUERENCIA;3;127
RINCÓN ANDALUZ;3;127
LA PLAZUELA;3;127
TORRES RESIDENCIAL CAMPESTRE SANTAMARÍA;2;127
LA PUNTA CAMPESTRE;3;127
CONTADERO;3;127
LA JOYA;3;127
RÍO VIEJO;3;127
CRUCERO OJO DE AGUA DE CRUCITAS;9;128
PALO ALTO;13;128
DE TRIANA;5;128
PALO ALTO CENTRO;1;128
POBRE;5;128
DE AFUERA;5;128
DE ABAJO;5;128
EL PROGRESO;5;128
EL SALTO;5;128
EL SAUCITO;5;128
LICENCIADO JESÚS TERÁN (EL MUERTO);13;129
SAN FRANCISCO DE LOS VIVEROS;9;129
SANDOVALES (SAN MIGUEL DE LOS SANDOVALES);13;129
SAN FRANCISCO DE LOS PEDROZA;9;129
EL BARRENO (AMPLIACIÓN SAN FRANCISCO);1;129
EL MOCHO;9;129
SAN GERÓNIMO;9;129
SAN JOSÉ (SAN ANTONIO DE MONTOYA);11;129
EL COTÓN;8;129
EL MILAGRO;9;129
LAS FLORES (EL COTÓN);13;129
EL NOVILLO;9;130
LA LUZ;13;130
EL PUERTECITO;9;131
OJO DE AGUA DE CRUCITAS;13;131
EL TERREMOTO;13;132
FRANCISCO SARABIA (LA REFORMA);9;132
LOS CONOS;13;132
MONTOYA;13;132
SANTA ROSA (EL HUIZACHE);13;132
EL RETOÑO;9;133
LA TINAJA;13;133
EL ROSARIO;9;133
EL COPETILLO;9;134
EL TILDÍO;13;134
LA UNIÓN (LA PAZ);13;134
RANCHO NUEVO;9;134
EL CHONGUILLO (EL CHONGUITO);9;134
EL COPETILLO (EL MOQUETE);9;134
TANQUE EL COYOTE (EL COYOTE);9;134
MIRASOLES;9;134
SAN JOSÉ (SAN JOSÉ DE LOS RODRÍGUEZ);9;135
EL CENTENARIO;9;135
SANTA RITA;9;135
LA PRIMAVERA;9;135
LOMAS DEL REFUGIO (LA LOMA);9;135
SANTA ELENA;1;135
EL LLANO [CERESO];14;135
GRANJA TEMIXCO;9;135
EL PARAÍSO (SANTA RITA);9;135
SANTA RITA UNO (SANTA RITA);9;135
SAN LORENZO;9;135
SANTA CLARA (LAS MIELERAS);9;135
SAN AGUSTÍN DE LOS DÍAZ;9;135
LA LUCITA;9;135
LA CALAVERA;9;135
SAN ANTONIO DE LA ROSA;9;135
SAN RAMÓN;9;135
PARQUE INDUSTRIAL DE LOGÍSTICA AUTOMOTRIZ (PILA);15;136
ARELLANO;13;136
BUENAVISTA DE PEÑUELAS;13;136
PEÑUELAS (EL CIENEGAL);1;136
EL CEDAZO (CEDAZO DE SAN ANTONIO);13;136
EL SALTO DE LOS SALADO;9;137
SAN FRANCISCO;9;138
SAN GERARDO;3;138
SANTA GERTRUDIS;9;138
SAN JOSÉ;9;139
VILLA LICENCIADO JESÚS TERÁN (CALVILLITO);12;140
MONTORO (MESA DEL SALTO);13;141
LOS CAÑOS;13;142
DOLORES;9;143
EL TURICATE;1;143
SAN ANTONIO DE PEÑUELAS;13;144
AGUASCALIENTES (LIC. JESÚS TERÁN PEREDO);16;145
LOS CAPRICORNIOS (LA BIZNAGA);13;146
LORETITO (CHARCO DEL TORO);13;146
MACARIO J GÓMEZ;1;146
MEDIO KILO;9;146
LA CONCEPCIÓN;12;147
VIÑEDOS RIVER;17;147
PARQUE INDUSTRIAL SAN FRANCISCO;15;147
PASEOS DE LA PROVIDENCIA;2;147
URBI VILLA DEL VERGEL;2;147
BORROTES;9;148
ESTACIÓN CHICALOTE;18;148
AMAPOLAS DEL RÍO;13;149
EL TEPETATE;9;149
RANCHO NUEVO;13;149
MONTEVERDE;2;150
VALLE DE AGUASCALIENTES;2;150
RESERVA QUETZALES;3;150
RANCHO SECO;13;150
CASTELO SAN FRANCISCO;3;150
PUERTECITO DE LA VIRGEN;12;150
PARQUE INDUSTRIAL VALLE DE AGUASCALIENTES;15;150
EX-VIÑEDOS GUADALUPE;1;150
VILLAS DE SAN FELIPE;2;150
LA CASITA;2;150
LA RIBERA;2;150
SENDERO DE LOS QUETZALES;3;150
SAN ANTONIO DE LOS PEDROZA;13;151
SAN JOSÉ DE LA ORDEÑA;13;151
SAN NICOLÁS DE ARRIBA;9;152
SAN NICOLÁS DE EN MEDIO;9;152
LA HERRADA;9;153
EL COLORADO (EL SOYATAL);13;153
EL CONEJAL;13;153
2 DE OCTUBRE;1;154
CHE GUEVARA;1;154
TANQUE EL TRIGO;1;154
NORIAS DE OJOCALIENTE;13;154
EL MALACATE;9;155
PUERTO DE NIETO;8;156
SANTA CRUZ DE LA PRESA (LA TLACUACHA);9;157
CIUDAD DE LOS NIÑOS;9;157
LA COTORRA;9;157
CABECITA 3 MARÍAS;9;158
EL NIÁGARA;9;158
EX-HACIENDA DE AGOSTADERITO;9;158
GRANJAS FÁTIMA;8;158
VILLA CAMPESTRE SAN JOSÉ DEL MONTE;2;158
EL OCOTE;9;159
LA HUERTA (LA CRUZ);9;160
EL TANQUE DE LOS JIMÉNEZ;13;161
CAMPESTRE BOSQUES DE LAS LOMAS;3;161
CENTRO DE ARRIBA (EL TARAY);13;162
SAN PEDRO CIENEGUILLA;13;163
CIENEGUILLA (LA LUMBRERA);13;164
CIENEGUILLA;17;164
EL HOTELITO;9;165
NORIAS DEL PASO HONDO;13;165
NORIAS DEL PASO HONDO;9;165
PASO HONDO;9;165
LA RINCONADA (LA ESCONDIDA);9;166
EL DURAZNILLO;9;167
LOS CUERVOS (LOS OJOS DE AGUA);13;168
SAN BARTOLO;9;168
LOS DURÓN;13;169
SOLEDAD DE ABAJO;9;169
MATAMOROS;9;169
CAMPESTRE EL POTRERILLO;2;170
PARQUE INDUSTRIAL GIGANTE DE LOS ARELLANO;15;170
EL GIGANTE (ARELLANO);13;170
NORIAS DE CEDAZO (CEDAZO NORIAS DE MONTORO);1;170
MONTORO;8;170
UNIVERSIDAD AUTÓNOMA DE AGUASCALIENTES  CAMPUS SUR;6;170
PARQUE INDUSTRIAL FINSA AGUASCALIENTES;15;171
LOMAS DE ARELLANO;9;172
TANQUE DE GUADALUPE;9;172
CAÑADA GRANDE DE COTORINA;9;172
COTORINA (COYOTES);13;173
EL REFUGIO DE PEÑUELAS;13;174
EX-HACIENDA DE PEÑUELAS;9;174
RINCÓN DE ROMOS CENTRO;1;175
NORTE;2;176
SANTA ELENA;1;176
DESARROLLO ESPECIAL LA PEDRERA;1;176
SUBDIVISIÓN LA PIEDRERA;1;176
VILLA SEGURIDAD;2;176
VALLE DEL REAL;2;177
JOSÉ LUIS MACIAS;2;177
ESTANCIA DE CHORA;2;177
EMBAJADORES;2;177
EL CHAVEÑO;1;178
DE GUADALUPE;5;178
LA PAZ;2;178
RINCONADA DE LAS PIEDRAS;2;179
RINCONADA ALAMEDA;1;179
DE CHORA;5;179
SANTA CRUZ;1;179
LÁZARO CÁRDENAS;2;179
FRATERNIDAD;2;179
CERRO DEL GATO;1;179
INDEPENDENCIA;1;180
MAGISTERIAL;1;180
MAGISTERIAL II;2;180
SANTA ANITA;1;180
EL POTRERO;2;180
LA MEZQUITERA;2;180
DESARROLLO ESPECIAL;1;181
VILLAS DE JESÚS;2;181
SAN JOSÉ;1;182
PRESIDENTES DE MÉXICO;1;183
